3.0764;21.0006;33.7912;16.4968;9.2817
9.3921;32.8018;32.4631;17.1225;17.0118
55.5696;21.5216;0.3471;12.8099;0.0000
34.2409;38.6751;60.5832;15.0018;2.2731
6.2322;46.6030;60.0336;2.3976;11.6416
15.5529;64.9969;36.0175;18.8279;20.1604
34.9535;4.6059;28.8389;18.3719;73.5249
67.6588;22.7195;5.4646;57.4878;2.3274
12.2410;40.9400;60.4068;37.4792;22.6347
59.0277;49.2290;16.5110;58.9491;26.9660
37.3283;60.3563;21.8288;61.3742;33.9921
43.6632;34.8795;3.0351;19.4571;43.0010
28.4724;59.4359;40.8090;23.6846;16.0572
69.1797;62.4422;32.4261;20.0708;14.5745
40.2867;48.8964;1.1551;23.5011;3.1959
68.6365;45.4013;2.0956;43.2795;6.4182
38.6384;9.9831;21.9212;22.1482;44.8013
2.2012;26.9965;15.1027;25.3234;83.5261
60.4348;9.5725;31.9704;58.5419;26.9724
27.4759;6.3886;31.4401;49.1342;49.5902
5.4518;58.6990;3.7768;25.0584;14.3245
10.9412;33.5623;58.6218;35.7003;17.9980
39.6940;74.9020;23.9319;45.2835;25.8539
63.7980;63.2986;0.0940;24.4676;20.9296
36.3311;21.4291;54.4199;4.8047;22.6635
17.2322;8.7147;19.4231;12.9069;3.0903
8.8111;59.1514;18.0994;11.5994;16.7220
58.2390;67.4231;4.1270;13.4374;0.9440
17.7123;40.7601;61.3190;4.1209;83.8031
48.8678;59.2097;11.0603;52.7566;17.2799
59.9195;71.4597;5.3695;53.5918;16.9157
50.4865;26.5972;4.2673;28.7974;5.9360
55.1886;28.5014;4.7144;2.1995;16.3167
52.0232;74.6706;75.2738;72.2205;7.7231
62.1712;18.1972;34.6197;11.0296;4.5339
30.1916;37.3920;71.7639;2.0506;47.8052
48.4470;60.1870;53.4391;29.8679;63.3346
8.7760;52.3901;19.5557;29.3554;46.3117
44.1058;37.4935;41.3458;33.6272;59.3355
45.5529;64.4655;19.6741;44.7891;9.6693
58.0709;5.2528;6.7399;12.9839;3.1533
44.4414;71.0321;0.3265;64.4569;33.6977
9.5927;30.5550;1.4610;0.6030;18.5712
62.6530;19.4665;78.1188;46.6527;20.5270
45.9743;64.9215;25.9271;59.2041;10.6464
35.5507;15.1813;9.0896;1.2920;7.9036
34.4130;31.3725;2.9057;12.9672;1.4811
11.5741;29.4730;47.5324;23.2708;4.6919
69.6450;55.5274;33.9769;0.9324;63.8451
30.3923;23.1826;28.8490;28.9178;81.2512
59.0435;32.6638;25.2175;10.9777;17.3331
50.5079;6.6094;56.4524;40.2273;3.7171
32.1499;24.8967;43.7154;1.0270;3.5947
14.8928;54.8451;1.2485;11.6427;17.3548
57.4597;60.4896;42.2342;5.1253;23.8713
48.6075;18.7532;19.9430;52.1512;18.8511
29.2964;58.1631;2.2490;46.3907;2.6395
26.8006;17.5382;11.1948;17.7117;58.0630
0.8997;59.0768;10.8534;3.3957;43.8632
22.8365;60.3719;25.5554;29.7148;45.0939
32.1397;24.1934;82.8323;50.1026;21.8106
8.4158;29.8620;34.9113;22.7031;3.8851
23.8015;52.1887;35.3181;57.7663;57.9548
65.5025;2.2869;0.5187;31.4298;34.6412
11.4512;8.7797;51.6134;43.7515;10.7036
43.6356;63.1982;12.3356;54.5536;2.6250
58.6785;51.6393;33.6408;69.9503;10.1787
